Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Total-Moon-Visible-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Surya-Time,Chandra-Time,Agni-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days,Surya-Days,Chandra-Days,Agni-Days
2023-03-30,05:47:34,18:12:04,12:24:30,12:06:00,,,,11:54:00,106.43,12:06:00,18:12:04,6:06:05,11:54:00,00:00:00,05:47:34,5:47:35,0:30:30,11:54:00,5:47:35,,,,,,,
2023-03-31,05:46:22,18:12:41,12:26:19,,02:43:00,13:02:00,,13:41:00,116.43,13:02:00,18:12:41,5:10:41,13:41:00,02:43:00,05:46:22,3:03:22,0:00:00,13:41:00,3:03:22,,,,,,,
2023-04-01,05:45:10,18:13:17,12:28:07,,03:20:00,13:59:00,,13:21:00,127.43,13:59:00,18:13:17,4:14:18,13:21:00,03:20:00,05:45:10,2:25:10,0:00:00,13:21:00,2:25:10,,,,,,,
2023-04-02,05:43:58,18:13:53,12:29:55,,03:54:00,14:55:00,,12:59:00,138.43,14:55:00,18:13:53,3:18:54,12:59:00,03:54:00,05:43:58,1:49:59,0:00:00,12:59:00,1:49:59,,,,,,,
2023-04-03,05:42:46,18:14:30,12:31:43,,04:24:00,15:51:00,,12:33:00,149.43,15:51:00,18:14:30,2:23:30,12:33:00,04:24:00,05:42:46,1:18:47,0:00:00,12:33:00,1:18:47,,,,,,,
2023-04-04,05:41:35,18:15:06,12:33:31,,04:52:00,16:46:00,,12:06:00,160.43,16:46:00,18:15:06,1:29:07,12:06:00,04:52:00,05:41:35,0:49:36,0:27:31,12:06:00,0:49:36,,,,,,,
2023-04-05,05:40:24,18:15:43,12:35:19,,05:20:00,17:43:00,,11:37:00,171.43,17:43:00,18:15:43,0:32:43,11:37:00,05:20:00,05:40:24,0:20:25,0:58:19,11:37:00,0:20:25,,,,,,,
2023-04-06,05:39:13,18:16:19,12:37:06,,05:47:00,18:40:00,,11:07:00,183.43,05:39:13,05:47:00,0:07:46,11:07:00,18:16:19,18:40:00,0:23:40,1:30:06,11:07:00,0:23:40,,,,,,,
2023-04-07,05:38:03,18:16:56,12:38:53,,06:16:00,19:40:00,,10:36:00,195.43,05:38:03,06:16:00,0:37:56,10:36:00,18:16:56,19:40:00,1:23:04,2:02:53,10:36:00,1:23:04,,,,,,,
2023-04-08,05:36:53,18:17:32,12:40:39,,06:49:00,20:43:00,,10:06:00,207.43,05:36:53,06:49:00,1:12:06,10:06:00,18:17:32,20:43:00,2:25:27,2:34:39,10:06:00,2:25:27,,,,,,,
2023-04-09,05:35:43,18:18:09,12:42:25,,07:26:00,21:48:00,,9:38:00,220.43,05:35:43,07:26:00,1:50:16,9:38:00,18:18:09,21:48:00,3:29:51,3:04:25,9:38:00,3:29:51,,,,,,,
2023-04-10,05:34:34,18:18:46,12:44:11,,08:09:00,22:55:00,,9:14:00,232.43,05:34:34,08:09:00,2:34:25,9:14:00,18:18:46,22:55:00,4:36:14,3:30:11,9:14:00,4:36:14,,,,,,,
2023-04-11,05:33:26,18:19:23,12:45:57,,09:00:00,,,9:00:00,245.43,05:33:26,09:00:00,3:26:34,9:00:00,18:19:23,00:00:00,5:40:37,3:45:57,9:00:00,5:40:37,,,,,,,
